Id,Customer,Timestamp,Ordered,Shipwith,Collection
Orders/o-365,customer/c-09,1664659135,"[{""Product"":""product/wardrobe"", ""Quantity"":8, ""Discount"":1}, {""Product"":""product/chair_wood"", ""Quantity"":77, ""Discount"":0}]",shippers/s-03,Orders
Orders/o-366,customer/c-09,1597666897,"[{""Product"":""product/bed"", ""Quantity"":9, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":40, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":94, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-367,customer/c-09,1639398256,"[{""Product"":""product/chair_wood"", ""Quantity"":35, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":55, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-368,customer/c-09,1597622359,"[{""Product"":""product/table"", ""Quantity"":99, ""Discount"":1}, {""Product"":""product/chair_wood"", ""Quantity"":61, ""Discount"":3}, {""Product"":""product/wardrobe"", ""Quantity"":73, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-369,customer/c-09,1668835130,"[{""Product"":""product/table"", ""Quantity"":46, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":70, ""Discount"":2}]",shippers/s-01,Orders
Orders/o-370,customer/c-09,1667979204,"[{""Product"":""product/table"", ""Quantity"":60, ""Discount"":5}]",shippers/s-03,Orders
Orders/o-371,customer/c-09,1621354034,"[{""Product"":""product/table"", ""Quantity"":56, ""Discount"":0}]",shippers/s-03,Orders
Orders/o-372,customer/c-09,1679703764,"[{""Product"":""product/table"", ""Quantity"":12, ""Discount"":1}, {""Product"":""product/chair_wood"", ""Quantity"":31, ""Discount"":4}, {""Product"":""product/wardrobe"", ""Quantity"":56, ""Discount"":0}]",shippers/s-03,Orders
Orders/o-373,customer/c-09,1522444415,"[{""Product"":""product/bed"", ""Quantity"":10, ""Discount"":0}, {""Product"":""product/wardrobe"", ""Quantity"":83, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":39, ""Discount"":0}]",shippers/s-03,Orders
Orders/o-374,customer/c-09,1680404035,"[{""Product"":""product/table"", ""Quantity"":19, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-375,customer/c-09,1669960933,"[{""Product"":""product/bed"", ""Quantity"":47, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":49, ""Discount"":2}, {""Product"":""product/chair_wood"", ""Quantity"":44, ""Discount"":3}]",shippers/s-02,Orders
Orders/o-376,customer/c-09,1663486221,"[{""Product"":""product/bed"", ""Quantity"":26, ""Discount"":2}, {""Product"":""product/wardrobe"", ""Quantity"":69, ""Discount"":0}, {""Product"":""product/table"", ""Quantity"":94, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":98, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-377,customer/c-09,1570913712,"[{""Product"":""product/table"", ""Quantity"":60, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-378,customer/c-09,1658702939,"[{""Product"":""product/wardrobe"", ""Quantity"":85, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":99, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":56, ""Discount"":2}]",shippers/s-01,Orders
Orders/o-379,customer/c-09,1533447853,"[{""Product"":""product/wardrobe"", ""Quantity"":27, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":10, ""Discount"":1}]",shippers/s-04,Orders
Orders/o-380,customer/c-09,1579512432,"[{""Product"":""product/chair_wood"", ""Quantity"":97, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":34, ""Discount"":0}, {""Product"":""product/wardrobe"", ""Quantity"":14, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-381,customer/c-09,1555397433,"[{""Product"":""product/wardrobe"", ""Quantity"":16, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":18, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":1, ""Discount"":1}]",shippers/s-03,Orders
Orders/o-382,customer/c-09,1623443242,"[{""Product"":""product/bed"", ""Quantity"":72, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":52, ""Discount"":3}, {""Product"":""product/wardrobe"", ""Quantity"":6, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-383,customer/c-09,1679557975,"[{""Product"":""product/bed"", ""Quantity"":43, ""Discount"":4}, {""Product"":""product/chair_wood"", ""Quantity"":31, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-384,customer/c-09,1660195200,"[{""Product"":""product/bed"", ""Quantity"":94, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":46, ""Discount"":5}]",shippers/s-04,Orders
Orders/o-385,customer/c-09,1539986528,"[{""Product"":""product/wardrobe"", ""Quantity"":15, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":73, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":72, ""Discount"":3}]",shippers/s-03,Orders
Orders/o-386,customer/c-09,1564950054,"[{""Product"":""product/bed"", ""Quantity"":92, ""Discount"":2}, {""Product"":""product/wardrobe"", ""Quantity"":2, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":65, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-387,customer/c-09,1525130143,"[{""Product"":""product/bed"", ""Quantity"":5, ""Discount"":1}, {""Product"":""product/table"", ""Quantity"":63, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":81, ""Discount"":1}]",shippers/s-03,Orders
Orders/o-388,customer/c-09,1591785740,"[{""Product"":""product/bed"", ""Quantity"":12, ""Discount"":1}, {""Product"":""product/chair_wood"", ""Quantity"":40, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":14, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-389,customer/c-09,1605194879,"[{""Product"":""product/bed"", ""Quantity"":36, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":70, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":9, ""Discount"":4}, {""Product"":""product/wardrobe"", ""Quantity"":46, ""Discount"":1}]",shippers/s-01,Orders
Orders/o-390,customer/c-09,1660086134,"[{""Product"":""product/bed"", ""Quantity"":82, ""Discount"":2}, {""Product"":""product/wardrobe"", ""Quantity"":49, ""Discount"":4}, {""Product"":""product/table"", ""Quantity"":66, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":3, ""Discount"":3}]",shippers/s-03,Orders
Orders/o-391,customer/c-09,1611307043,"[{""Product"":""product/bed"", ""Quantity"":78, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":21, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":19, ""Discount"":5}]",shippers/s-01,Orders
Orders/o-392,customer/c-09,1627787057,"[{""Product"":""product/wardrobe"", ""Quantity"":27, ""Discount"":3}]",shippers/s-03,Orders
Orders/o-393,customer/c-09,1647200859,"[{""Product"":""product/bed"", ""Quantity"":16, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":10, ""Discount"":5}]",shippers/s-03,Orders
Orders/o-394,customer/c-09,1557374706,"[{""Product"":""product/table"", ""Quantity"":75, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":100, ""Discount"":3}]",shippers/s-03,Orders
Orders/o-395,customer/c-09,1592406686,"[{""Product"":""product/bed"", ""Quantity"":85, ""Discount"":0}, {""Product"":""product/wardrobe"", ""Quantity"":95, ""Discount"":3}]",shippers/s-02,Orders
Orders/o-396,customer/c-09,1667843522,"[{""Product"":""product/wardrobe"", ""Quantity"":25, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":96, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":60, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-397,customer/c-09,1681364129,"[{""Product"":""product/bed"", ""Quantity"":54, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":22, ""Discount"":4}]",shippers/s-04,Orders
Orders/o-398,customer/c-09,1559658920,"[{""Product"":""product/table"", ""Quantity"":7, ""Discount"":2}]",shippers/s-01,Orders
Orders/o-399,customer/c-09,1600713447,"[{""Product"":""product/table"", ""Quantity"":64, ""Discount"":2}, {""Product"":""product/chair_wood"", ""Quantity"":75, ""Discount"":0}]",shippers/s-04,Orders
Orders/o-400,customer/c-09,1676548749,"[{""Product"":""product/chair_wood"", ""Quantity"":20, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-401,customer/c-09,1672562105,"[{""Product"":""product/wardrobe"", ""Quantity"":97, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":15, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":49, ""Discount"":4}]",shippers/s-01,Orders
Orders/o-402,customer/c-09,1586073821,"[{""Product"":""product/bed"", ""Quantity"":96, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":87, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":66, ""Discount"":0}]",shippers/s-04,Orders
Orders/o-403,customer/c-09,1648290209,"[{""Product"":""product/bed"", ""Quantity"":58, ""Discount"":2}, {""Product"":""product/wardrobe"", ""Quantity"":43, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":44, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":43, ""Discount"":2}]",shippers/s-01,Orders
Orders/o-404,customer/c-09,1653495061,"[{""Product"":""product/bed"", ""Quantity"":61, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":78, ""Discount"":1}, {""Product"":""product/table"", ""Quantity"":26, ""Discount"":4}]",shippers/s-03,Orders
Orders/o-405,customer/c-09,1670993891,"[{""Product"":""product/table"", ""Quantity"":24, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-406,customer/c-09,1570609607,"[{""Product"":""product/bed"", ""Quantity"":3, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":23, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":23, ""Discount"":0}]",shippers/s-03,Orders
Orders/o-407,customer/c-09,1546409908,"[{""Product"":""product/bed"", ""Quantity"":48, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":87, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":98, ""Discount"":0}]",shippers/s-02,Orders
Orders/o-408,customer/c-09,1552405996,"[{""Product"":""product/table"", ""Quantity"":68, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":13, ""Discount"":1}]",shippers/s-01,Orders
Orders/o-409,customer/c-09,1641874030,"[{""Product"":""product/chair"", ""Quantity"":85, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-410,customer/c-09,1566905085,"[{""Product"":""product/wardrobe"", ""Quantity"":93, ""Discount"":4}]",shippers/s-04,Orders
Orders/o-411,customer/c-09,1591017202,"[{""Product"":""product/wardrobe"", ""Quantity"":72, ""Discount"":0}]",shippers/s-01,Orders
Orders/o-412,customer/c-09,1615909225,"[{""Product"":""product/bed"", ""Quantity"":43, ""Discount"":3}, {""Product"":""product/wardrobe"", ""Quantity"":92, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":89, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":78, ""Discount"":4}]",shippers/s-03,Orders
Orders/o-413,customer/c-09,1542741980,"[{""Product"":""product/wardrobe"", ""Quantity"":70, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-414,customer/c-09,1669429587,"[{""Product"":""product/wardrobe"", ""Quantity"":96, ""Discount"":0}]",shippers/s-04,Orders
Orders/o-415,customer/c-09,1657996597,"[{""Product"":""product/bed"", ""Quantity"":90, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":49, ""Discount"":5}]",shippers/s-03,Orders
Orders/o-416,customer/c-09,1684109176,"[{""Product"":""product/table"", ""Quantity"":13, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":74, ""Discount"":0}, {""Product"":""product/wardrobe"", ""Quantity"":39, ""Discount"":4}]",shippers/s-04,Orders
Orders/o-417,customer/c-09,1597295909,"[{""Product"":""product/chair"", ""Quantity"":36, ""Discount"":5}]",shippers/s-01,Orders
Orders/o-418,customer/c-09,1635574310,"[{""Product"":""product/bed"", ""Quantity"":41, ""Discount"":2}, {""Product"":""product/wardrobe"", ""Quantity"":35, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":68, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-419,customer/c-09,1626656982,"[{""Product"":""product/chair"", ""Quantity"":66, ""Discount"":3}]",shippers/s-01,Orders
Orders/o-420,customer/c-09,1638753734,"[{""Product"":""product/bed"", ""Quantity"":64, ""Discount"":4}, {""Product"":""product/wardrobe"", ""Quantity"":65, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-421,customer/c-09,1655285846,"[{""Product"":""product/wardrobe"", ""Quantity"":15, ""Discount"":4}, {""Product"":""product/table"", ""Quantity"":75, ""Discount"":0}]",shippers/s-01,Orders
Orders/o-422,customer/c-09,1534966344,"[{""Product"":""product/table"", ""Quantity"":54, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":5, ""Discount"":3}]",shippers/s-02,Orders
Orders/o-423,customer/c-10,1651648268,"[{""Product"":""product/bed"", ""Quantity"":47, ""Discount"":4}, {""Product"":""product/chair_wood"", ""Quantity"":47, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":52, ""Discount"":3}]",shippers/s-01,Orders
Orders/o-424,customer/c-10,1620368459,"[{""Product"":""product/bed"", ""Quantity"":68, ""Discount"":3}, {""Product"":""product/wardrobe"", ""Quantity"":77, ""Discount"":0}]",shippers/s-01,Orders
Orders/o-425,customer/c-10,1655097824,"[{""Product"":""product/chair_wood"", ""Quantity"":22, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":71, ""Discount"":4}]",shippers/s-03,Orders
Orders/o-426,customer/c-10,1574773722,"[{""Product"":""product/bed"", ""Quantity"":35, ""Discount"":2}, {""Product"":""product/chair_wood"", ""Quantity"":90, ""Discount"":2}, {""Product"":""product/wardrobe"", ""Quantity"":42, ""Discount"":5}]",shippers/s-03,Orders
Orders/o-427,customer/c-10,1560525682,"[{""Product"":""product/bed"", ""Quantity"":56, ""Discount"":4}, {""Product"":""product/table"", ""Quantity"":32, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":14, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":47, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-428,customer/c-10,1633742140,"[{""Product"":""product/wardrobe"", ""Quantity"":66, ""Discount"":1}, {""Product"":""product/chair_wood"", ""Quantity"":86, ""Discount"":5}]",shippers/s-04,Orders
Orders/o-429,customer/c-10,1520773563,"[{""Product"":""product/table"", ""Quantity"":61, ""Discount"":2}]",shippers/s-01,Orders
Orders/o-430,customer/c-10,1620182067,"[{""Product"":""product/table"", ""Quantity"":93, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":57, ""Discount"":1}]",shippers/s-01,Orders
Orders/o-431,customer/c-10,1680085571,"[{""Product"":""product/wardrobe"", ""Quantity"":18, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":89, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-432,customer/c-10,1668018085,"[{""Product"":""product/bed"", ""Quantity"":2, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":4, ""Discount"":0}, {""Product"":""product/table"", ""Quantity"":7, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":78, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-433,customer/c-10,1671160656,"[{""Product"":""product/wardrobe"", ""Quantity"":9, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":5, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-434,customer/c-10,1639595504,"[{""Product"":""product/wardrobe"", ""Quantity"":22, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":90, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-435,customer/c-10,1519991620,"[{""Product"":""product/wardrobe"", ""Quantity"":91, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":6, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-436,customer/c-10,1626886830,"[{""Product"":""product/chair_wood"", ""Quantity"":55, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":24, ""Discount"":1}]",shippers/s-04,Orders
Orders/o-437,customer/c-10,1538668045,"[{""Product"":""product/table"", ""Quantity"":100, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":98, ""Discount"":5}]",shippers/s-03,Orders
Orders/o-438,customer/c-10,1562905612,"[{""Product"":""product/bed"", ""Quantity"":87, ""Discount"":4}, {""Product"":""product/table"", ""Quantity"":62, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":79, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-439,customer/c-10,1642818669,"[{""Product"":""product/bed"", ""Quantity"":64, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":73, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":97, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":54, ""Discount"":3}]",shippers/s-03,Orders
Orders/o-440,customer/c-10,1561185170,"[{""Product"":""product/table"", ""Quantity"":40, ""Discount"":4}, {""Product"":""product/chair_wood"", ""Quantity"":15, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":12, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-441,customer/c-10,1588883746,"[{""Product"":""product/table"", ""Quantity"":2, ""Discount"":3}, {""Product"":""product/wardrobe"", ""Quantity"":16, ""Discount"":0}]",shippers/s-01,Orders
Orders/o-442,customer/c-10,1661100658,"[{""Product"":""product/bed"", ""Quantity"":63, ""Discount"":0}, {""Product"":""product/table"", ""Quantity"":2, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":70, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":34, ""Discount"":2}]",shippers/s-03,Orders
Orders/o-443,customer/c-10,1682322147,"[{""Product"":""product/chair"", ""Quantity"":75, ""Discount"":0}]",shippers/s-03,Orders
Orders/o-444,customer/c-10,1551204145,"[{""Product"":""product/chair_wood"", ""Quantity"":80, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":89, ""Discount"":3}, {""Product"":""product/wardrobe"", ""Quantity"":18, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-445,customer/c-10,1532197484,"[{""Product"":""product/bed"", ""Quantity"":2, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":36, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-446,customer/c-10,1670212830,"[{""Product"":""product/bed"", ""Quantity"":10, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":80, ""Discount"":1}]",shippers/s-03,Orders
Orders/o-447,customer/c-10,1516408049,"[{""Product"":""product/bed"", ""Quantity"":99, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":80, ""Discount"":4}, {""Product"":""product/chair_wood"", ""Quantity"":47, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-448,customer/c-10,1607431358,"[{""Product"":""product/chair_wood"", ""Quantity"":56, ""Discount"":0}]",shippers/s-02,Orders
Orders/o-449,customer/c-10,1608885111,"[{""Product"":""product/bed"", ""Quantity"":25, ""Discount"":3}, {""Product"":""product/wardrobe"", ""Quantity"":62, ""Discount"":2}, {""Product"":""product/chair_wood"", ""Quantity"":67, ""Discount"":1}]",shippers/s-01,Orders
Orders/o-450,customer/c-10,1667844014,"[{""Product"":""product/table"", ""Quantity"":24, ""Discount"":2}, {""Product"":""product/chair_wood"", ""Quantity"":56, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-451,customer/c-10,1582561825,"[{""Product"":""product/wardrobe"", ""Quantity"":81, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":52, ""Discount"":4}]",shippers/s-04,Orders
Orders/o-452,customer/c-10,1646861961,"[{""Product"":""product/wardrobe"", ""Quantity"":8, ""Discount"":0}, {""Product"":""product/chair_wood"", ""Quantity"":10, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":11, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":6, ""Discount"":3}]",shippers/s-03,Orders
Orders/o-453,customer/c-10,1585070426,"[{""Product"":""product/chair"", ""Quantity"":59, ""Discount"":5}]",shippers/s-02,Orders
Orders/o-454,customer/c-10,1578562903,"[{""Product"":""product/bed"", ""Quantity"":82, ""Discount"":1}, {""Product"":""product/table"", ""Quantity"":2, ""Discount"":5}]",shippers/s-04,Orders
Orders/o-455,customer/c-10,1562781948,"[{""Product"":""product/bed"", ""Quantity"":79, ""Discount"":4}, {""Product"":""product/table"", ""Quantity"":96, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":62, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-456,customer/c-10,1669579048,"[{""Product"":""product/table"", ""Quantity"":90, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":47, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":84, ""Discount"":1}]",shippers/s-04,Orders
Orders/o-457,customer/c-10,1571303991,"[{""Product"":""product/wardrobe"", ""Quantity"":93, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":38, ""Discount"":0}]",shippers/s-04,Orders
Orders/o-458,customer/c-10,1572918833,"[{""Product"":""product/bed"", ""Quantity"":72, ""Discount"":4}, {""Product"":""product/chair_wood"", ""Quantity"":44, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":23, ""Discount"":4}, {""Product"":""product/wardrobe"", ""Quantity"":89, ""Discount"":4}]",shippers/s-04,Orders
Orders/o-459,customer/c-10,1614336547,"[{""Product"":""product/table"", ""Quantity"":46, ""Discount"":2}, {""Product"":""product/wardrobe"", ""Quantity"":38, ""Discount"":3}]",shippers/s-03,Orders
Orders/o-460,customer/c-10,1666106325,"[{""Product"":""product/table"", ""Quantity"":18, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-461,customer/c-10,1571285451,"[{""Product"":""product/table"", ""Quantity"":5, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":29, ""Discount"":4}]",shippers/s-03,Orders
Orders/o-462,customer/c-10,1648374445,"[{""Product"":""product/table"", ""Quantity"":96, ""Discount"":5}]",shippers/s-01,Orders
Orders/o-463,customer/c-10,1542529185,"[{""Product"":""product/table"", ""Quantity"":76, ""Discount"":2}, {""Product"":""product/wardrobe"", ""Quantity"":95, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-464,customer/c-10,1661559904,"[{""Product"":""product/bed"", ""Quantity"":18, ""Discount"":5}, {""Product"":""product/chair_wood"", ""Quantity"":31, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":38, ""Discount"":4}, {""Product"":""product/wardrobe"", ""Quantity"":39, ""Discount"":0}]",shippers/s-02,Orders
Orders/o-465,customer/c-10,1602023709,"[{""Product"":""product/chair"", ""Quantity"":43, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-466,customer/c-10,1559698263,"[{""Product"":""product/chair"", ""Quantity"":79, ""Discount"":5}]",shippers/s-02,Orders
Orders/o-467,customer/c-10,1604034312,"[{""Product"":""product/chair_wood"", ""Quantity"":40, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":52, ""Discount"":3}, {""Product"":""product/wardrobe"", ""Quantity"":26, ""Discount"":3}]",shippers/s-01,Orders
Orders/o-468,customer/c-10,1618323994,"[{""Product"":""product/bed"", ""Quantity"":53, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":7, ""Discount"":5}, {""Product"":""product/chair"", ""Quantity"":80, ""Discount"":5}]",shippers/s-04,Orders
Orders/o-469,customer/c-10,1680031249,"[{""Product"":""product/wardrobe"", ""Quantity"":35, ""Discount"":0}]",shippers/s-02,Orders
Orders/o-470,customer/c-10,1619775218,"[{""Product"":""product/bed"", ""Quantity"":15, ""Discount"":3}, {""Product"":""product/table"", ""Quantity"":81, ""Discount"":1}, {""Product"":""product/chair_wood"", ""Quantity"":92, ""Discount"":0}, {""Product"":""product/wardrobe"", ""Quantity"":88, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-471,customer/c-10,1665125626,"[{""Product"":""product/table"", ""Quantity"":94, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-472,customer/c-10,1676692377,"[{""Product"":""product/bed"", ""Quantity"":79, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":31, ""Discount"":0}]",shippers/s-01,Orders
Orders/o-473,customer/c-10,1599925576,"[{""Product"":""product/wardrobe"", ""Quantity"":73, ""Discount"":0}]",shippers/s-01,Orders
Orders/o-474,customer/c-10,1523161064,"[{""Product"":""product/bed"", ""Quantity"":67, ""Discount"":1}, {""Product"":""product/chair_wood"", ""Quantity"":77, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":74, ""Discount"":4}, {""Product"":""product/wardrobe"", ""Quantity"":4, ""Discount"":5}]",shippers/s-02,Orders
Orders/o-475,customer/c-10,1543761096,"[{""Product"":""product/wardrobe"", ""Quantity"":16, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-476,customer/c-10,1678342113,"[{""Product"":""product/bed"", ""Quantity"":14, ""Discount"":2}, {""Product"":""product/chair_wood"", ""Quantity"":7, ""Discount"":4}, {""Product"":""product/table"", ""Quantity"":44, ""Discount"":2}]",shippers/s-02,Orders
Orders/o-477,customer/c-10,1609737604,"[{""Product"":""product/chair"", ""Quantity"":15, ""Discount"":4}]",shippers/s-01,Orders
Orders/o-478,customer/c-10,1571071826,"[{""Product"":""product/wardrobe"", ""Quantity"":40, ""Discount"":2}]",shippers/s-01,Orders
Orders/o-479,customer/c-10,1643575937,"[{""Product"":""product/table"", ""Quantity"":97, ""Discount"":4}, {""Product"":""product/chair_wood"", ""Quantity"":32, ""Discount"":1}]",shippers/s-04,Orders
Orders/o-480,customer/c-10,1583492301,"[{""Product"":""product/bed"", ""Quantity"":26, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":55, ""Discount"":4}]",shippers/s-04,Orders
Orders/o-481,customer/c-10,1673257057,"[{""Product"":""product/bed"", ""Quantity"":5, ""Discount"":4}]",shippers/s-01,Orders
Orders/o-482,customer/c-10,1610300554,"[{""Product"":""product/wardrobe"", ""Quantity"":92, ""Discount"":0}]",shippers/s-02,Orders
Orders/o-483,customer/c-10,1605930148,"[{""Product"":""product/table"", ""Quantity"":60, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":28, ""Discount"":3}]",shippers/s-02,Orders
Orders/o-484,customer/c-10,1670477399,"[{""Product"":""product/bed"", ""Quantity"":26, ""Discount"":4}, {""Product"":""product/chair_wood"", ""Quantity"":54, ""Discount"":1}, {""Product"":""product/table"", ""Quantity"":58, ""Discount"":4}, {""Product"":""product/chair"", ""Quantity"":50, ""Discount"":5}]",shippers/s-04,Orders
Orders/o-485,customer/c-10,1643076507,"[{""Product"":""product/wardrobe"", ""Quantity"":77, ""Discount"":1}]",shippers/s-02,Orders
Orders/o-486,customer/c-10,1551746498,"[{""Product"":""product/bed"", ""Quantity"":18, ""Discount"":5}]",shippers/s-03,Orders
Orders/o-487,customer/c-10,1590635382,"[{""Product"":""product/bed"", ""Quantity"":97, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":8, ""Discount"":0}, {""Product"":""product/chair"", ""Quantity"":78, ""Discount"":4}]",shippers/s-04,Orders
Orders/o-488,customer/c-10,1534906568,"[{""Product"":""product/chair_wood"", ""Quantity"":27, ""Discount"":1}, {""Product"":""product/table"", ""Quantity"":71, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":63, ""Discount"":0}]",shippers/s-04,Orders
