Id,Customer,Timestamp,Ordered,Shipwith,@metadata.@collection
Orders/0000000000000142638-A,Customer/0000000000000001850-A,1594047456,"[{""Product"":""product/table"",""Quantity"":95,""Discount"":0},{""Product"":""product/chair"",""Quantity"":63,""Discount"":5},{""Product"":""product/bed"",""Quantity"":80,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000142640-A,Customer/0000000000000001850-A,1645583809,"[{""Product"":""product/wardrobe"",""Quantity"":26,""Discount"":1},{""Product"":""product/table"",""Quantity"":31,""Discount"":1},{""Product"":""product/chair"",""Quantity"":86,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000142642-A,Customer/0000000000000001850-A,1654617829,"[{""Product"":""product/table"",""Quantity"":75,""Discount"":1}]",shippers/s-04,Orders
Orders/0000000000000142644-A,Customer/0000000000000001850-A,1550163694,"[{""Product"":""product/chair_wood"",""Quantity"":36,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000142646-A,Customer/0000000000000001850-A,1684192064,"[{""Product"":""product/wardrobe"",""Quantity"":41,""Discount"":5},{""Product"":""product/table"",""Quantity"":51,""Discount"":0},{""Product"":""product/bed"",""Quantity"":16,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000142648-A,Customer/0000000000000001852-A,1594185995,"[{""Product"":""product/bed"",""Quantity"":20,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":58,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000142650-A,Customer/0000000000000001852-A,1602859758,"[{""Product"":""product/chair_wood"",""Quantity"":90,""Discount"":1},{""Product"":""product/table"",""Quantity"":97,""Discount"":0},{""Product"":""product/chair"",""Quantity"":84,""Discount"":4},{""Product"":""product/bed"",""Quantity"":35,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000142652-A,Customer/0000000000000001852-A,1652345260,"[{""Product"":""product/wardrobe"",""Quantity"":35,""Discount"":5},{""Product"":""product/table"",""Quantity"":3,""Discount"":4},{""Product"":""product/chair"",""Quantity"":100,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":12,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000142654-A,Customer/0000000000000001852-A,1614188018,"[{""Product"":""product/bed"",""Quantity"":54,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":44,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000142656-A,Customer/0000000000000001852-A,1672481668,"[{""Product"":""product/chair_wood"",""Quantity"":54,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000142658-A,Customer/0000000000000001854-A,1545452275,"[{""Product"":""product/bed"",""Quantity"":28,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":52,""Discount"":2}]",shippers/s-01,Orders
Orders/0000000000000142660-A,Customer/0000000000000001854-A,1670502408,"[{""Product"":""product/wardrobe"",""Quantity"":92,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":71,""Discount"":3}]",shippers/s-02,Orders
Orders/0000000000000142662-A,Customer/0000000000000001854-A,1516915252,"[{""Product"":""product/bed"",""Quantity"":76,""Discount"":1}]",shippers/s-02,Orders
Orders/0000000000000142664-A,Customer/0000000000000001854-A,1646904282,"[{""Product"":""product/wardrobe"",""Quantity"":34,""Discount"":2},{""Product"":""product/table"",""Quantity"":45,""Discount"":4},{""Product"":""product/bed"",""Quantity"":77,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000142666-A,Customer/0000000000000001854-A,1544948793,"[{""Product"":""product/chair_wood"",""Quantity"":97,""Discount"":1},{""Product"":""product/wardrobe"",""Quantity"":5,""Discount"":3},{""Product"":""product/bed"",""Quantity"":75,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000142668-A,Customer/0000000000000001854-A,1654566044,"[{""Product"":""product/wardrobe"",""Quantity"":2,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":69,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000142670-A,Customer/0000000000000001854-A,1625883139,"[{""Product"":""product/wardrobe"",""Quantity"":57,""Discount"":0},{""Product"":""product/table"",""Quantity"":38,""Discount"":0},{""Product"":""product/bed"",""Quantity"":66,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000142672-A,Customer/0000000000000001854-A,1622625648,"[{""Product"":""product/table"",""Quantity"":98,""Discount"":5},{""Product"":""product/chair"",""Quantity"":99,""Discount"":3},{""Product"":""product/bed"",""Quantity"":60,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000142674-A,Customer/0000000000000001854-A,1670442639,"[{""Product"":""product/table"",""Quantity"":15,""Discount"":0},{""Product"":""product/chair"",""Quantity"":61,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":72,""Discount"":3}]",shippers/s-04,Orders
Orders/0000000000000142676-A,Customer/0000000000000001854-A,1666747677,"[{""Product"":""product/chair"",""Quantity"":91,""Discount"":3}]",shippers/s-02,Orders
Orders/0000000000000142678-A,Customer/0000000000000001854-A,1561696118,"[{""Product"":""product/wardrobe"",""Quantity"":71,""Discount"":1},{""Product"":""product/table"",""Quantity"":6,""Discount"":0}]",shippers/s-04,Orders
Orders/0000000000000142680-A,Customer/0000000000000001854-A,1642969211,"[{""Product"":""product/table"",""Quantity"":5,""Discount"":1},{""Product"":""product/bed"",""Quantity"":71,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000142682-A,Customer/0000000000000001854-A,1570446858,"[{""Product"":""product/table"",""Quantity"":25,""Discount"":5},{""Product"":""product/bed"",""Quantity"":13,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000142684-A,Customer/0000000000000001854-A,1542475461,"[{""Product"":""product/wardrobe"",""Quantity"":88,""Discount"":4},{""Product"":""product/table"",""Quantity"":81,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":74,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000142686-A,Customer/0000000000000001854-A,1684709205,"[{""Product"":""product/wardrobe"",""Quantity"":45,""Discount"":5},{""Product"":""product/table"",""Quantity"":87,""Discount"":5},{""Product"":""product/chair"",""Quantity"":36,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000142688-A,Customer/0000000000000001854-A,1629450125,"[{""Product"":""product/table"",""Quantity"":36,""Discount"":5},{""Product"":""product/bed"",""Quantity"":55,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000142690-A,Customer/0000000000000001854-A,1556999174,"[{""Product"":""product/wardrobe"",""Quantity"":69,""Discount"":3}]",shippers/s-02,Orders
Orders/0000000000000142692-A,Customer/0000000000000001854-A,1600652739,"[{""Product"":""product/wardrobe"",""Quantity"":3,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":5,""Discount"":1}]",shippers/s-02,Orders
Orders/0000000000000142694-A,Customer/0000000000000001854-A,1560540694,"[{""Product"":""product/bed"",""Quantity"":8,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000142696-A,Customer/0000000000000001854-A,1529963845,"[{""Product"":""product/wardrobe"",""Quantity"":79,""Discount"":4},{""Product"":""product/table"",""Quantity"":91,""Discount"":0},{""Product"":""product/chair"",""Quantity"":82,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000142698-A,Customer/0000000000000001854-A,1593150801,"[{""Product"":""product/wardrobe"",""Quantity"":31,""Discount"":1},{""Product"":""product/bed"",""Quantity"":63,""Discount"":2},{""Product"":""product/chair"",""Quantity"":37,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":39,""Discount"":4}]",shippers/s-01,Orders
Orders/0000000000000142700-A,Customer/0000000000000001854-A,1561889628,"[{""Product"":""product/chair"",""Quantity"":33,""Discount"":5},{""Product"":""product/bed"",""Quantity"":45,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000142702-A,Customer/0000000000000001854-A,1613094773,"[{""Product"":""product/wardrobe"",""Quantity"":43,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000142704-A,Customer/0000000000000001854-A,1589211166,"[{""Product"":""product/chair"",""Quantity"":59,""Discount"":0},{""Product"":""product/bed"",""Quantity"":16,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000142706-A,Customer/0000000000000001854-A,1622242926,"[{""Product"":""product/wardrobe"",""Quantity"":14,""Discount"":1},{""Product"":""product/table"",""Quantity"":39,""Discount"":1},{""Product"":""product/chair"",""Quantity"":57,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000142708-A,Customer/0000000000000001854-A,1623008191,"[{""Product"":""product/table"",""Quantity"":76,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000142710-A,Customer/0000000000000001854-A,1631256394,"[{""Product"":""product/wardrobe"",""Quantity"":95,""Discount"":5},{""Product"":""product/chair"",""Quantity"":18,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000142712-A,Customer/0000000000000001854-A,1640439453,"[{""Product"":""product/wardrobe"",""Quantity"":18,""Discount"":1},{""Product"":""product/chair"",""Quantity"":44,""Discount"":4},{""Product"":""product/bed"",""Quantity"":56,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000142714-A,Customer/0000000000000001854-A,1684491118,"[{""Product"":""product/wardrobe"",""Quantity"":59,""Discount"":1},{""Product"":""product/bed"",""Quantity"":9,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000142716-A,Customer/0000000000000001854-A,1664531254,"[{""Product"":""product/chair"",""Quantity"":40,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":9,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000142718-A,Customer/0000000000000001854-A,1606147523,"[{""Product"":""product/wardrobe"",""Quantity"":95,""Discount"":5},{""Product"":""product/bed"",""Quantity"":82,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":12,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000142720-A,Customer/0000000000000001854-A,1595327210,"[{""Product"":""product/table"",""Quantity"":95,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000142722-A,Customer/0000000000000001854-A,1660810896,"[{""Product"":""product/chair_wood"",""Quantity"":40,""Discount"":4},{""Product"":""product/wardrobe"",""Quantity"":4,""Discount"":2},{""Product"":""product/bed"",""Quantity"":17,""Discount"":2}]",shippers/s-01,Orders
Orders/0000000000000142724-A,Customer/0000000000000001854-A,1596951693,"[{""Product"":""product/wardrobe"",""Quantity"":5,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":21,""Discount"":1}]",shippers/s-02,Orders
Orders/0000000000000142726-A,Customer/0000000000000001854-A,1599459159,"[{""Product"":""product/wardrobe"",""Quantity"":5,""Discount"":5},{""Product"":""product/bed"",""Quantity"":15,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000142728-A,Customer/0000000000000001854-A,1678961219,"[{""Product"":""product/wardrobe"",""Quantity"":100,""Discount"":0},{""Product"":""product/table"",""Quantity"":29,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":78,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000142730-A,Customer/0000000000000001854-A,1570481691,"[{""Product"":""product/chair"",""Quantity"":75,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":79,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000142732-A,Customer/0000000000000001854-A,1576925707,"[{""Product"":""product/table"",""Quantity"":12,""Discount"":0},{""Product"":""product/bed"",""Quantity"":83,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000142734-A,Customer/0000000000000001854-A,1651382385,"[{""Product"":""product/wardrobe"",""Quantity"":43,""Discount"":4},{""Product"":""product/table"",""Quantity"":70,""Discount"":1},{""Product"":""product/chair"",""Quantity"":76,""Discount"":0}]",shippers/s-04,Orders
Orders/0000000000000142736-A,Customer/0000000000000001854-A,1625000883,"[{""Product"":""product/table"",""Quantity"":72,""Discount"":3},{""Product"":""product/chair"",""Quantity"":40,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000142738-A,Customer/0000000000000001854-A,1536556206,"[{""Product"":""product/table"",""Quantity"":93,""Discount"":0},{""Product"":""product/chair"",""Quantity"":26,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000142740-A,Customer/0000000000000001854-A,1534180511,"[{""Product"":""product/chair"",""Quantity"":83,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000142742-A,Customer/0000000000000001854-A,1525277427,"[{""Product"":""product/wardrobe"",""Quantity"":24,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000031853-A,Customer/0000000000000001590-A,1556431210,"[{""Product"":""product/chair"",""Quantity"":54,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":98,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000031855-A,Customer/0000000000000001590-A,1551656147,"[{""Product"":""product/chair"",""Quantity"":95,""Discount"":4},{""Product"":""product/chair_wood"",""Quantity"":79,""Discount"":2},{""Product"":""product/bed"",""Quantity"":32,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000031857-A,Customer/0000000000000001590-A,1582174335,"[{""Product"":""product/chair"",""Quantity"":4,""Discount"":5},{""Product"":""product/table"",""Quantity"":77,""Discount"":4}]",shippers/s-01,Orders
Orders/0000000000000031859-A,Customer/0000000000000001590-A,1640687847,"[{""Product"":""product/chair"",""Quantity"":81,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":97,""Discount"":2},{""Product"":""product/bed"",""Quantity"":66,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000031861-A,Customer/0000000000000001590-A,1649948839,"[{""Product"":""product/chair_wood"",""Quantity"":85,""Discount"":1},{""Product"":""product/wardrobe"",""Quantity"":54,""Discount"":5},{""Product"":""product/table"",""Quantity"":95,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000031863-A,Customer/0000000000000001590-A,1518721879,"[{""Product"":""product/chair"",""Quantity"":96,""Discount"":4},{""Product"":""product/wardrobe"",""Quantity"":84,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000031865-A,Customer/0000000000000001590-A,1560288666,"[{""Product"":""product/chair"",""Quantity"":55,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":63,""Discount"":0},{""Product"":""product/bed"",""Quantity"":29,""Discount"":4},{""Product"":""product/table"",""Quantity"":1,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000031867-A,Customer/0000000000000001590-A,1639276022,"[{""Product"":""product/chair_wood"",""Quantity"":3,""Discount"":4},{""Product"":""product/bed"",""Quantity"":70,""Discount"":3}]",shippers/s-04,Orders
Orders/0000000000000031869-A,Customer/0000000000000001590-A,1551991007,"[{""Product"":""product/chair_wood"",""Quantity"":56,""Discount"":4},{""Product"":""product/bed"",""Quantity"":44,""Discount"":5},{""Product"":""product/wardrobe"",""Quantity"":47,""Discount"":2},{""Product"":""product/table"",""Quantity"":79,""Discount"":3}]",shippers/s-02,Orders
Orders/0000000000000031871-A,Customer/0000000000000001590-A,1586647064,"[{""Product"":""product/bed"",""Quantity"":86,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000031873-A,Customer/0000000000000001590-A,1651339797,"[{""Product"":""product/chair"",""Quantity"":12,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":72,""Discount"":1},{""Product"":""product/table"",""Quantity"":50,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000031875-A,Customer/0000000000000001590-A,1677675367,"[{""Product"":""product/bed"",""Quantity"":35,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000031877-A,Customer/0000000000000001590-A,1682730381,"[{""Product"":""product/chair_wood"",""Quantity"":17,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000031879-A,Customer/0000000000000001590-A,1625623598,"[{""Product"":""product/wardrobe"",""Quantity"":76,""Discount"":2}]",shippers/s-01,Orders
Orders/0000000000000031881-A,Customer/0000000000000001590-A,1534043586,"[{""Product"":""product/wardrobe"",""Quantity"":1,""Discount"":1},{""Product"":""product/bed"",""Quantity"":96,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000031883-A,Customer/0000000000000001590-A,1653184035,"[{""Product"":""product/chair"",""Quantity"":78,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":81,""Discount"":3},{""Product"":""product/wardrobe"",""Quantity"":41,""Discount"":5},{""Product"":""product/bed"",""Quantity"":27,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000031885-A,Customer/0000000000000001590-A,1533449068,"[{""Product"":""product/chair_wood"",""Quantity"":83,""Discount"":0},{""Product"":""product/bed"",""Quantity"":34,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000031887-A,Customer/0000000000000001590-A,1549082411,"[{""Product"":""product/bed"",""Quantity"":99,""Discount"":1}]",shippers/s-02,Orders
Orders/0000000000000031889-A,Customer/0000000000000001590-A,1677124719,"[{""Product"":""product/chair"",""Quantity"":73,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":78,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000031891-A,Customer/0000000000000001590-A,1552104853,"[{""Product"":""product/chair"",""Quantity"":97,""Discount"":3},{""Product"":""product/wardrobe"",""Quantity"":53,""Discount"":0},{""Product"":""product/bed"",""Quantity"":86,""Discount"":0},{""Product"":""product/table"",""Quantity"":13,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000031893-A,Customer/0000000000000001590-A,1598292290,"[{""Product"":""product/chair_wood"",""Quantity"":96,""Discount"":2},{""Product"":""product/wardrobe"",""Quantity"":91,""Discount"":3}]",shippers/s-02,Orders
Orders/0000000000000031895-A,Customer/0000000000000001590-A,1638840508,"[{""Product"":""product/chair"",""Quantity"":50,""Discount"":2},{""Product"":""product/table"",""Quantity"":5,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000031897-A,Customer/0000000000000001590-A,1555108017,"[{""Product"":""product/chair_wood"",""Quantity"":78,""Discount"":5},{""Product"":""product/bed"",""Quantity"":24,""Discount"":5},{""Product"":""product/table"",""Quantity"":48,""Discount"":4}]",shippers/s-01,Orders
Orders/0000000000000031899-A,Customer/0000000000000001590-A,1669959704,"[{""Product"":""product/chair"",""Quantity"":7,""Discount"":3}]",shippers/s-02,Orders
Orders/0000000000000031901-A,Customer/0000000000000001590-A,1523886999,"[{""Product"":""product/wardrobe"",""Quantity"":100,""Discount"":3}]",shippers/s-04,Orders
Orders/0000000000000031903-A,Customer/0000000000000001592-A,1649278251,"[{""Product"":""product/chair"",""Quantity"":36,""Discount"":5},{""Product"":""product/wardrobe"",""Quantity"":14,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000031905-A,Customer/0000000000000001592-A,1542266031,"[{""Product"":""product/chair_wood"",""Quantity"":17,""Discount"":0},{""Product"":""product/bed"",""Quantity"":53,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000031907-A,Customer/0000000000000001592-A,1550473941,"[{""Product"":""product/chair"",""Quantity"":16,""Discount"":1},{""Product"":""product/chair_wood"",""Quantity"":60,""Discount"":4},{""Product"":""product/bed"",""Quantity"":77,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000031909-A,Customer/0000000000000001592-A,1572164483,"[{""Product"":""product/wardrobe"",""Quantity"":13,""Discount"":1}]",shippers/s-02,Orders
Orders/0000000000000031911-A,Customer/0000000000000001592-A,1589664292,"[{""Product"":""product/chair_wood"",""Quantity"":60,""Discount"":4},{""Product"":""product/wardrobe"",""Quantity"":43,""Discount"":2},{""Product"":""product/table"",""Quantity"":88,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000031913-A,Customer/0000000000000001592-A,1682378230,"[{""Product"":""product/bed"",""Quantity"":1,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000031915-A,Customer/0000000000000001594-A,1639459419,"[{""Product"":""product/chair_wood"",""Quantity"":84,""Discount"":4},{""Product"":""product/wardrobe"",""Quantity"":32,""Discount"":3},{""Product"":""product/bed"",""Quantity"":86,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000031917-A,Customer/0000000000000001594-A,1559665710,"[{""Product"":""product/chair"",""Quantity"":37,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000031919-A,Customer/0000000000000001594-A,1656271299,"[{""Product"":""product/chair"",""Quantity"":49,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000031921-A,Customer/0000000000000001594-A,1661154456,"[{""Product"":""product/chair"",""Quantity"":14,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000031923-A,Customer/0000000000000001594-A,1546221750,"[{""Product"":""product/chair"",""Quantity"":94,""Discount"":5},{""Product"":""product/bed"",""Quantity"":85,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000031925-A,Customer/0000000000000001594-A,1656630741,"[{""Product"":""product/chair_wood"",""Quantity"":54,""Discount"":4},{""Product"":""product/wardrobe"",""Quantity"":4,""Discount"":3},{""Product"":""product/table"",""Quantity"":90,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000031927-A,Customer/0000000000000001594-A,1590774876,"[{""Product"":""product/chair_wood"",""Quantity"":28,""Discount"":0},{""Product"":""product/bed"",""Quantity"":55,""Discount"":1},{""Product"":""product/wardrobe"",""Quantity"":16,""Discount"":0},{""Product"":""product/table"",""Quantity"":38,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000031929-A,Customer/0000000000000001594-A,1537278860,"[{""Product"":""product/chair"",""Quantity"":18,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":60,""Discount"":5},{""Product"":""product/bed"",""Quantity"":92,""Discount"":5},{""Product"":""product/wardrobe"",""Quantity"":35,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000031931-A,Customer/0000000000000001594-A,1643674295,"[{""Product"":""product/chair"",""Quantity"":87,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":91,""Discount"":0},{""Product"":""product/table"",""Quantity"":43,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000031933-A,Customer/0000000000000001594-A,1620850437,"[{""Product"":""product/chair"",""Quantity"":44,""Discount"":1},{""Product"":""product/wardrobe"",""Quantity"":41,""Discount"":1}]",shippers/s-02,Orders
Orders/0000000000000031935-A,Customer/0000000000000001594-A,1634021158,"[{""Product"":""product/chair_wood"",""Quantity"":88,""Discount"":2},{""Product"":""product/wardrobe"",""Quantity"":92,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000031937-A,Customer/0000000000000001594-A,1549273402,"[{""Product"":""product/wardrobe"",""Quantity"":57,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000031939-A,Customer/0000000000000001594-A,1678031777,"[{""Product"":""product/chair"",""Quantity"":92,""Discount"":5},{""Product"":""product/bed"",""Quantity"":20,""Discount"":2},{""Product"":""product/table"",""Quantity"":63,""Discount"":3}]",shippers/s-02,Orders
Orders/0000000000000031941-A,Customer/0000000000000001596-A,1569342166,"[{""Product"":""product/wardrobe"",""Quantity"":44,""Discount"":3},{""Product"":""product/table"",""Quantity"":52,""Discount"":3}]",shippers/s-04,Orders
Orders/0000000000000031943-A,Customer/0000000000000001596-A,1674463498,"[{""Product"":""product/chair"",""Quantity"":74,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":23,""Discount"":5},{""Product"":""product/bed"",""Quantity"":32,""Discount"":4}]",shippers/s-01,Orders
Orders/0000000000000031945-A,Customer/0000000000000001596-A,1521122146,"[{""Product"":""product/chair"",""Quantity"":31,""Discount"":1},{""Product"":""product/wardrobe"",""Quantity"":61,""Discount"":0},{""Product"":""product/table"",""Quantity"":48,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000031947-A,Customer/0000000000000001596-A,1648418349,"[{""Product"":""product/wardrobe"",""Quantity"":47,""Discount"":4},{""Product"":""product/table"",""Quantity"":28,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000031949-A,Customer/0000000000000001596-A,1521587655,"[{""Product"":""product/wardrobe"",""Quantity"":28,""Discount"":1},{""Product"":""product/bed"",""Quantity"":62,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000031951-A,Customer/0000000000000001596-A,1645961589,"[{""Product"":""product/chair"",""Quantity"":84,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000031953-A,Customer/0000000000000001596-A,1518570052,"[{""Product"":""product/wardrobe"",""Quantity"":44,""Discount"":5},{""Product"":""product/bed"",""Quantity"":32,""Discount"":2},{""Product"":""product/table"",""Quantity"":15,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000031955-A,Customer/0000000000000001596-A,1562292346,"[{""Product"":""product/bed"",""Quantity"":96,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000031957-A,Customer/0000000000000001596-A,1615998294,"[{""Product"":""product/wardrobe"",""Quantity"":27,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000031959-A,Customer/0000000000000001596-A,1678263860,"[{""Product"":""product/chair_wood"",""Quantity"":79,""Discount"":0},{""Product"":""product/wardrobe"",""Quantity"":23,""Discount"":4},{""Product"":""product/bed"",""Quantity"":48,""Discount"":2},{""Product"":""product/table"",""Quantity"":39,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000031961-A,Customer/0000000000000001596-A,1527470897,"[{""Product"":""product/chair"",""Quantity"":74,""Discount"":3},{""Product"":""product/bed"",""Quantity"":53,""Discount"":3},{""Product"":""product/table"",""Quantity"":16,""Discount"":3}]",shippers/s-02,Orders
Orders/0000000000000031963-A,Customer/0000000000000001596-A,1575175938,"[{""Product"":""product/chair"",""Quantity"":91,""Discount"":1},{""Product"":""product/chair_wood"",""Quantity"":29,""Discount"":3},{""Product"":""product/wardrobe"",""Quantity"":66,""Discount"":0},{""Product"":""product/table"",""Quantity"":51,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000031965-A,Customer/0000000000000001596-A,1656225924,"[{""Product"":""product/chair"",""Quantity"":37,""Discount"":3},{""Product"":""product/table"",""Quantity"":93,""Discount"":4}]",shippers/s-01,Orders
Orders/0000000000000031967-A,Customer/0000000000000001596-A,1535239818,"[{""Product"":""product/table"",""Quantity"":39,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000031969-A,Customer/0000000000000001596-A,1633875907,"[{""Product"":""product/wardrobe"",""Quantity"":68,""Discount"":5},{""Product"":""product/table"",""Quantity"":26,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000031971-A,Customer/0000000000000001596-A,1529285243,"[{""Product"":""product/chair_wood"",""Quantity"":38,""Discount"":0},{""Product"":""product/wardrobe"",""Quantity"":60,""Discount"":4},{""Product"":""product/table"",""Quantity"":22,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000031973-A,Customer/0000000000000001596-A,1544254746,"[{""Product"":""product/wardrobe"",""Quantity"":22,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000031975-A,Customer/0000000000000001596-A,1520092163,"[{""Product"":""product/chair_wood"",""Quantity"":48,""Discount"":3},{""Product"":""product/wardrobe"",""Quantity"":9,""Discount"":4},{""Product"":""product/table"",""Quantity"":6,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000031977-A,Customer/0000000000000001596-A,1581794133,"[{""Product"":""product/chair_wood"",""Quantity"":7,""Discount"":0},{""Product"":""product/table"",""Quantity"":53,""Discount"":4}]",shippers/s-01,Orders
Orders/0000000000000031979-A,Customer/0000000000000001596-A,1668695707,"[{""Product"":""product/chair"",""Quantity"":91,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":96,""Discount"":0},{""Product"":""product/table"",""Quantity"":44,""Discount"":4}]",shippers/s-01,Orders
